,id,tweet_text,tweet_label,claim,tweet_date,num_hashtags,hashtag_text,has_link,polarity,subjective,pos_words,neg_words,misinfo_words,debunk_words,misinfo_hashtags,debunk_hashtags,hyperpartisan,followers,verified
138,1250479329277952000,stones pelted police moradabad @myogiadityanath please permit @uppolice use pellet g,MISINFO, ,"Aug 4, 2020 @ 16:22:52.000",0,,True,positive,True,0,0,2,2,0,0,0,100,False
139,1250483092860686337,holy shit competent governor flattening curve south dakota noem said #SouthDakotas @govkristinoem said issuing #StayAtHome order amid #CCPVirus #Pandemic 100 cases confirmed state,MISINFO, ,"Aug 4, 2020 @ 16:22:52.000",4,SouthDakotas StayAtHome CCPVirus Pandemic,True,negative,True,0,0,9,5,1,1,0,100,False
140,1250482776933109761,flattening curve south dakota noem said #SouthDakotas @govkristinoem said issui,COMMENT, ,"Aug 4, 2020 @ 16:22:52.000",1,SouthDakotas,True,neutral,False,0,0,3,2,0,0,0,100,False
141,1250483184023695360,I flattening curve sent homenow I eat flattening curve south dakota noem said #SouthDakotas @govkristinoem said issuing #StayAtHome order amid #CCPVirus #Pandemic 100 cases confirmed state,MISINFO, ,"Aug 4, 2020 @ 16:22:52.000",4,SouthDakotas StayAtHome CCPVirus Pandemic,True,neutral,False,0,0,11,4,1,1,0,100,False
142,1250482776933109761,flattening curve south dakota noem said #SouthDakotas @govkristinoem said issui,COMMENT, ,"Aug 4, 2020 @ 16:22:52.000",1,SouthDakotas,True,neutral,False,0,0,3,2,0,0,0,100,False
143,1250483279217651712,attention @jkenney malaria pill doesnt help clear virus study #Hydroxychloroquine #scicomm #COVID19 probably unlikely clinical benefit remember promising drugs NOT make clinical application good science always needed,RELEVANT, ,"Aug 4, 2020 @ 16:22:52.000",3,Hydroxychloroquine scicomm COVID19,True,positive,True,0,0,15,14,2,2,0,100,False
144,1250480817685454849,malaria pill doesnt help clear virus study #Hydroxychloroquine #scicomm #COVID19,COMMENT, ,"Aug 4, 2020 @ 16:22:52.000",3,Hydroxychloroquine scicomm COVID19,True,negative,True,0,0,5,5,2,2,0,100,False
145,1250483306975682562,#outnumberedot anyone blames president trump instead china #WuhanVirus intellectually dishonest dumb rock #FoxNews #OutNumberedOT,MISINFO, ,"Aug 4, 2020 @ 16:22:52.000",4,outnumberedot WuhanVirus FoxNews OutNumberedOT,False,negative,True,0,0,6,4,1,1,0,100,False
146,1250478422398304262,anyone blames president trump instead china #WuhanVirus intellectually dishonest dumb roc,MISINFO, ,"Aug 4, 2020 @ 16:22:52.000",1,WuhanVirus,True,negative,True,0,0,6,4,1,1,0,100,False
147,1250483318157717510,president @realdonaldtrump also made offer see white house doctor left see,COMMENT, ,"Aug 4, 2020 @ 16:22:52.000",0,,True,neutral,False,0,0,8,8,0,0,0,100,False
148,1250465886063878145,THANK YOU @realdonaldtrump watch compassion president trump #COVID19 survivor took,MISINFO, ,"Aug 4, 2020 @ 16:22:52.000",1,COVID19,True,positive,True,0,0,3,2,1,1,0,100,False
149,1250483391822213120,imagine shock A #Florida man arrested suspicion committing 2nddegree murder one day released jail fears #CCPVirus could spread correctional facilities authorities said,MISINFO, ,"Aug 4, 2020 @ 16:22:52.000",2,Florida CCPVirus,True,negative,True,0,0,9,5,1,2,0,100,False
150,1250479018467524609,A #Florida man arrested suspicion committing 2nddegree murder one day released,COMMENT, ,"Aug 4, 2020 @ 16:22:52.000",1,Florida,True,negative,True,0,0,5,1,0,1,0,100,False
151,1250483754910416896,red line start killing americans propaganda antiamerican globalist media assets calling #Hydroxychloroquine false hope means REAL hope #StormIsUponUs #GabPost 1,MISINFO, ,"Aug 4, 2020 @ 16:22:52.000",3,Hydroxychloroquine StormIsUponUs GabPost,True,positive,True,0,0,12,9,1,1,0,100,False
152,1250478897914884096,antiamerican globalist media assets calling #Hydroxychloroquine false hope means REAL hope,MISINFO, ,"Aug 4, 2020 @ 16:22:52.000",1,Hydroxychloroquine,True,positive,True,0,0,7,4,1,1,0,100,False
153,1250483864147054595,good flattening curve south dakota noem said #SouthDakotas @govkristinoem said issuing #StayAtHome order amid #CCPVirus #Pandemic 100 cases confirmed state,MISINFO, ,"Aug 4, 2020 @ 16:22:52.000",4,SouthDakotas StayAtHome CCPVirus Pandemic,True,positive,True,0,0,9,5,1,1,0,100,False
154,1250482776933109761,flattening curve south dakota noem said #SouthDakotas @govkristinoem said issui,COMMENT, ,"Aug 4, 2020 @ 16:22:52.000",1,SouthDakotas,True,neutral,False,0,0,3,2,0,0,0,100,False
155,1250466549514764293,RT @billgertz indepth interview ccps virus cover,MISINFO, ,"Aug 4, 2020 @ 16:22:52.000",0,,False,neutral,False,0,0,4,3,0,0,0,100,False
156,1250461730624491522,PREMIERE 8pm ET theres silver lining horrible pandemicits,COMMENT, ,"Aug 4, 2020 @ 16:22:52.000",0,,True,negative,True,0,0,1,0,0,0,0,100,False
157,1250466589041983489,RT @billgertz indepth interview ccps virus cover,MISINFO, ,"Aug 4, 2020 @ 16:22:52.000",0,,True,neutral,False,0,0,4,3,0,0,0,100,False
158,1250461730624491522,PREMIERE 8pm ET theres silver lining horrible pandemicits,COMMENT, ,"Aug 4, 2020 @ 16:22:52.000",0,,True,negative,True,0,0,1,0,0,0,0,100,False
159,1250466642825490432,RT @billgertz indepth interview ccps virus cover,MISINFO, ,"Aug 4, 2020 @ 16:22:52.000",0,,False,neutral,False,0,0,4,3,0,0,0,100,False
160,1250461730624491522,PREMIERE 8pm ET theres silver lining horrible pandemicits,COMMENT, ,"Aug 4, 2020 @ 16:22:52.000",0,,True,negative,True,0,0,1,0,0,0,0,100,False
161,1250466754909753344,RT @billgertz indepth interview ccps virus cover,MISINFO, ,"Aug 4, 2020 @ 16:22:52.000",0,,True,neutral,False,0,0,4,3,0,0,0,100,False
162,1250461730624491522,PREMIERE 8pm ET theres silver lining horrible pandemicits,COMMENT, ,"Aug 4, 2020 @ 16:22:52.000",0,,True,negative,True,0,0,1,0,0,0,0,100,False
163,1250466910791180290,RT @billgertz indepth interview ccps virus cover,MISINFO, ,"Aug 4, 2020 @ 16:22:52.000",0,,False,neutral,False,0,0,4,3,0,0,0,100,False
164,1250461730624491522,PREMIERE 8pm ET theres silver lining horrible pandemicits,COMMENT, ,"Aug 4, 2020 @ 16:22:52.000",0,,True,negative,True,0,0,1,0,0,0,0,100,False
165,1250466991015464960,RT @billgertz indepth interview ccps virus cover,MISINFO, ,"Aug 4, 2020 @ 16:22:52.000",0,,False,neutral,False,0,0,4,3,0,0,0,100,False
166,1250461730624491522,PREMIERE 8pm ET theres silver lining horrible pandemicits,COMMENT, ,"Aug 4, 2020 @ 16:22:52.000",0,,True,negative,True,0,0,1,0,0,0,0,100,False
167,1250467021453737985,RT @billgertz indepth interview ccps virus cover,MISINFO, ,"Aug 4, 2020 @ 16:22:52.000",0,,False,neutral,False,0,0,4,3,0,0,0,100,False
168,1250461730624491522,PREMIERE 8pm ET theres silver lining horrible pandemicits,COMMENT, ,"Aug 4, 2020 @ 16:22:52.000",0,,True,negative,True,0,0,1,0,0,0,0,100,False
169,1250467053837922307,RT @billgertz indepth interview ccps virus cover,MISINFO, ,"Aug 4, 2020 @ 16:22:52.000",0,,False,neutral,False,0,0,4,3,0,0,0,100,False
170,1250461730624491522,PREMIERE 8pm ET theres silver lining horrible pandemicits,COMMENT, ,"Aug 4, 2020 @ 16:22:52.000",0,,True,negative,True,0,0,1,0,0,0,0,100,False
171,1250467496156684292,RT @billgertz indepth interview ccps virus cover,MISINFO, ,"Aug 4, 2020 @ 16:22:52.000",0,,False,neutral,False,0,0,4,3,0,0,0,100,False
172,1250461730624491522,PREMIERE 8pm ET theres silver lining horrible pandemicits,COMMENT, ,"Aug 4, 2020 @ 16:22:52.000",0,,True,negative,True,0,0,1,0,0,0,0,100,False
173,1250467563114385409,RT @billgertz indepth interview ccps virus cover,MISINFO, ,"Aug 4, 2020 @ 16:22:52.000",0,,True,neutral,False,0,0,4,3,0,0,0,100,False
174,1250461730624491522,PREMIERE 8pm ET theres silver lining horrible pandemicits,COMMENT, ,"Aug 4, 2020 @ 16:22:52.000",0,,True,negative,True,0,0,1,0,0,0,0,100,False
175,1250467565916356615,RT @billgertz indepth interview ccps virus cover,MISINFO, ,"Aug 4, 2020 @ 16:22:52.000",0,,True,neutral,False,0,0,4,3,0,0,0,100,False
176,1250461730624491522,PREMIERE 8pm ET theres silver lining horrible pandemicits,COMMENT, ,"Aug 4, 2020 @ 16:22:52.000",0,,True,negative,True,0,0,1,0,0,0,0,100,False
177,1250468077701128193,RT @billgertz indepth interview ccps virus cover,MISINFO, ,"Aug 4, 2020 @ 16:22:52.000",0,,False,neutral,False,0,0,4,3,0,0,0,100,False
178,1250461730624491522,PREMIERE 8pm ET theres silver lining horrible pandemicits,COMMENT, ,"Aug 4, 2020 @ 16:22:52.000",0,,True,negative,True,0,0,1,0,0,0,0,100,False
179,1250468615414894594,RT @billgertz indepth interview ccps virus cover,MISINFO, ,"Aug 4, 2020 @ 16:22:52.000",0,,True,neutral,False,0,0,4,3,0,0,0,100,False
180,1250461730624491522,PREMIERE 8pm ET theres silver lining horrible pandemicits,COMMENT, ,"Aug 4, 2020 @ 16:22:52.000",0,,True,negative,True,0,0,1,0,0,0,0,100,False
181,1250468740220588033,RT @billgertz indepth interview ccps virus cover,MISINFO, ,"Aug 4, 2020 @ 16:22:52.000",0,,False,neutral,False,0,0,4,3,0,0,0,100,False
182,1250461730624491522,PREMIERE 8pm ET theres silver lining horrible pandemicits,COMMENT, ,"Aug 4, 2020 @ 16:22:52.000",0,,True,negative,True,0,0,1,0,0,0,0,100,False
183,1250468872576253953,RT @billgertz indepth interview ccps virus cover,MISINFO, ,"Aug 4, 2020 @ 16:22:52.000",0,,True,neutral,False,0,0,4,3,0,0,0,100,False
184,1250461730624491522,PREMIERE 8pm ET theres silver lining horrible pandemicits,COMMENT, ,"Aug 4, 2020 @ 16:22:52.000",0,,True,negative,True,0,0,1,0,0,0,0,100,False
185,1250469300164530178,RT @billgertz indepth interview ccps virus cover,MISINFO, ,"Aug 4, 2020 @ 16:22:52.000",0,,False,neutral,False,0,0,4,3,0,0,0,100,False
186,1250461730624491522,PREMIERE 8pm ET theres silver lining horrible pandemicits,COMMENT, ,"Aug 4, 2020 @ 16:22:52.000",0,,True,negative,True,0,0,1,0,0,0,0,100,False
187,1250469399347118082,RT @billgertz indepth interview ccps virus cover,MISINFO, ,"Aug 4, 2020 @ 16:22:52.000",0,,True,neutral,False,0,0,4,3,0,0,0,100,False
188,1250461730624491522,PREMIERE 8pm ET theres silver lining horrible pandemicits,COMMENT, ,"Aug 4, 2020 @ 16:22:52.000",0,,True,negative,True,0,0,1,0,0,0,0,100,False
189,1250469519056723970,RT @billgertz indepth interview ccps virus cover,MISINFO, ,"Aug 4, 2020 @ 16:22:52.000",0,,False,neutral,False,0,0,4,3,0,0,0,100,False
190,1250461730624491522,PREMIERE 8pm ET theres silver lining horrible pandemicits,COMMENT, ,"Aug 4, 2020 @ 16:22:52.000",0,,True,negative,True,0,0,1,0,0,0,0,100,False
191,1250470354947993600,RT @billgertz indepth interview ccps virus cover,MISINFO, ,"Aug 4, 2020 @ 16:22:52.000",0,,False,neutral,False,0,0,4,3,0,0,0,100,False
192,1250461730624491522,PREMIERE 8pm ET theres silver lining horrible pandemicits,COMMENT, ,"Aug 4, 2020 @ 16:22:52.000",0,,True,negative,True,0,0,1,0,0,0,0,100,False
193,1250470448275443712,RT @twiish_ fake news,COMMENT, ,"Aug 4, 2020 @ 16:22:52.000",0,,False,negative,True,0,0,3,2,0,0,0,100,False
194,1250469795407048706,italy denied taking #Hydroxychloroquine india stating drinking water daughters inlaw house prohibited,MISINFO, ,"Aug 4, 2020 @ 16:22:52.000",1,Hydroxychloroquine,True,negative,True,0,0,4,1,1,1,0,100,False
195,1250470727288946688,RT @billgertz indepth interview ccps virus cover,MISINFO, ,"Aug 4, 2020 @ 16:22:52.000",0,,True,neutral,False,0,0,4,3,0,0,0,100,False
196,1250461730624491522,PREMIERE 8pm ET theres silver lining horrible pandemicits,COMMENT, ,"Aug 4, 2020 @ 16:22:52.000",0,,True,negative,True,0,0,1,0,0,0,0,100,False
197,1250470740773580800,RT @twiish_ fake news,COMMENT, ,"Aug 4, 2020 @ 16:22:52.000",0,,False,negative,True,0,0,3,2,0,0,0,100,False
198,1250469795407048706,italy denied taking #Hydroxychloroquine india stating drinking water daughters inlaw house prohibited,MISINFO, ,"Aug 4, 2020 @ 16:22:52.000",1,Hydroxychloroquine,True,negative,True,0,0,4,1,1,1,0,100,False
199,1250471417486835712,RT @hkbhagwa underrated stalwart many hijdas call corrupt framed,COMMENT, ,"Aug 4, 2020 @ 16:22:52.000",0,,False,neutral,False,0,0,4,1,0,0,0,100,False
200,1250467303705083904,underrated performer #ChineseVirus season,COMMENT, ,"Aug 4, 2020 @ 16:22:52.000",1,ChineseVirus,False,neutral,False,0,0,1,0,1,0,0,100,False
201,1250471826125230081,RT @billgertz indepth interview ccps virus cover,MISINFO, ,"Aug 4, 2020 @ 16:22:52.000",0,,True,neutral,False,0,0,4,3,0,0,0,100,False
202,1250461730624491522,PREMIERE 8pm ET theres silver lining horrible pandemicits,COMMENT, ,"Aug 4, 2020 @ 16:22:52.000",0,,True,negative,True,0,0,1,0,0,0,0,100,False
203,1250472497318899713,RT @billgertz indepth interview ccps virus cover,MISINFO, ,"Aug 4, 2020 @ 16:22:52.000",0,,True,neutral,False,0,0,4,3,0,0,0,100,False
204,1250461730624491522,PREMIERE 8pm ET theres silver lining horrible pandemicits,COMMENT, ,"Aug 4, 2020 @ 16:22:52.000",0,,True,negative,True,0,0,1,0,0,0,0,100,False
205,1250474391651188736,RT @billgertz indepth interview ccps virus cover,MISINFO, ,"Aug 4, 2020 @ 16:22:52.000",0,,False,neutral,False,0,0,4,3,0,0,0,100,False
206,1250461730624491522,PREMIERE 8pm ET theres silver lining horrible pandemicits,COMMENT, ,"Aug 4, 2020 @ 16:22:52.000",0,,True,negative,True,0,0,1,0,0,0,0,100,False
207,1250474423393583106,RT @peonedahlia oh military tribunals sweep subversives away,MISINFO, ,"Aug 4, 2020 @ 16:22:52.000",0,,False,neutral,False,0,0,4,0,0,0,0,100,False
208,1250472611793928195,know chinese owns democrats dems blame president #ChineseVirus china W,MISINFO, ,"Aug 4, 2020 @ 16:22:52.000",1,ChineseVirus,True,negative,True,0,0,7,4,1,0,0,100,False
209,1250475094306181125,RT @billgertz indepth interview ccps virus cover,MISINFO, ,"Aug 4, 2020 @ 16:22:52.000",0,,True,neutral,False,0,0,4,3,0,0,0,100,False
210,1250461730624491522,PREMIERE 8pm ET theres silver lining horrible pandemicits,COMMENT, ,"Aug 4, 2020 @ 16:22:52.000",0,,True,negative,True,0,0,1,0,0,0,0,100,False
211,1250475629042110464,RT @billgertz indepth interview ccps virus cover,MISINFO, ,"Aug 4, 2020 @ 16:22:52.000",0,,False,neutral,False,0,0,4,3,0,0,0,100,False
212,1250461730624491522,PREMIERE 8pm ET theres silver lining horrible pandemicits,COMMENT, ,"Aug 4, 2020 @ 16:22:52.000",0,,True,negative,True,0,0,1,0,0,0,0,100,False
213,1250475817592709121,RT @billgertz indepth interview ccps virus cover,MISINFO, ,"Aug 4, 2020 @ 16:22:52.000",0,,False,neutral,False,0,0,4,3,0,0,0,100,False
214,1250461730624491522,PREMIERE 8pm ET theres silver lining horrible pandemicits,COMMENT, ,"Aug 4, 2020 @ 16:22:52.000",0,,True,negative,True,0,0,1,0,0,0,0,100,False
215,1250478157226016770,RT @billgertz indepth interview ccps virus cover,MISINFO, ,"Aug 4, 2020 @ 16:22:52.000",0,,False,neutral,False,0,0,4,3,0,0,0,100,False
216,1250461730624491522,PREMIERE 8pm ET theres silver lining horrible pandemicits,COMMENT, ,"Aug 4, 2020 @ 16:22:52.000",0,,True,negative,True,0,0,1,0,0,0,0,100,False
217,1250479315449335808,RT @billgertz indepth interview ccps virus cover,MISINFO, ,"Aug 4, 2020 @ 16:22:52.000",0,,False,neutral,False,0,0,4,3,0,0,0,100,False
218,1250461730624491522,PREMIERE 8pm ET theres silver lining horrible pandemicits,COMMENT, ,"Aug 4, 2020 @ 16:22:52.000",0,,True,negative,True,0,0,1,0,0,0,0,100,False
219,1250480043156926464,RT @billgertz indepth interview ccps virus cover,MISINFO, ,"Aug 4, 2020 @ 16:22:52.000",0,,False,neutral,False,0,0,4,3,0,0,0,100,False
220,1250461730624491522,PREMIERE 8pm ET theres silver lining horrible pandemicits,COMMENT, ,"Aug 4, 2020 @ 16:22:52.000",0,,True,negative,True,0,0,1,0,0,0,0,100,False
221,1250480244441575424,RT @billgertz indepth interview ccps virus cover,MISINFO, ,"Aug 4, 2020 @ 16:22:52.000",0,,False,neutral,False,0,0,4,3,0,0,0,100,False
222,1250461730624491522,PREMIERE 8pm ET theres silver lining horrible pandemicits,COMMENT, ,"Aug 4, 2020 @ 16:22:52.000",0,,True,negative,True,0,0,1,0,0,0,0,100,False
223,1250480499136638983,RT @billgertz indepth interview ccps virus cover,MISINFO, ,"Aug 4, 2020 @ 16:22:52.000",0,,True,neutral,False,0,0,4,3,0,0,0,100,False
224,1250461730624491522,PREMIERE 8pm ET theres silver lining horrible pandemicits,COMMENT, ,"Aug 4, 2020 @ 16:22:52.000",0,,True,negative,True,0,0,1,0,0,0,0,100,False
225,1250480640606134274,RT @billgertz indepth interview ccps virus cover,MISINFO, ,"Aug 4, 2020 @ 16:22:52.000",0,,False,neutral,False,0,0,4,3,0,0,0,100,False
226,1250461730624491522,PREMIERE 8pm ET theres silver lining horrible pandemicits,COMMENT, ,"Aug 4, 2020 @ 16:22:52.000",0,,True,negative,True,0,0,1,0,0,0,0,100,False
227,1250481546265575425,RT @billgertz indepth interview ccps virus cover,MISINFO, ,"Aug 4, 2020 @ 16:22:52.000",0,,True,neutral,False,0,0,4,3,0,0,0,100,False
228,1250461730624491522,PREMIERE 8pm ET theres silver lining horrible pandemicits,COMMENT, ,"Aug 4, 2020 @ 16:22:52.000",0,,True,negative,True,0,0,1,0,0,0,0,100,False
229,1250481636669452288,RT @billgertz indepth interview ccps virus cover,MISINFO, ,"Aug 4, 2020 @ 16:22:52.000",0,,False,neutral,False,0,0,4,3,0,0,0,100,False
230,1250461730624491522,PREMIERE 8pm ET theres silver lining horrible pandemicits,COMMENT, ,"Aug 4, 2020 @ 16:22:52.000",0,,True,negative,True,0,0,1,0,0,0,0,100,False
231,1250481960398569472,RT @paulphaneuf THATS A MORTALITY RATE AMONG KNOWN INFECTIONS OF 003 wonder many died natural causes,COMMENT, ,"Aug 4, 2020 @ 16:22:52.000",0,,False,negative,True,0,0,4,3,0,0,0,100,False
232,1250467674217480192,9000 US #HealthcareWorkers tested positive #CCPVirus space 2 months 27 died,COMMENT, ,"Aug 4, 2020 @ 16:22:52.000",2,HealthcareWorkers CCPVirus,True,neutral,False,0,0,6,4,1,1,0,100,False
233,1250482016111427585,RT @billgertz indepth interview ccps virus cover,MISINFO, ,"Aug 4, 2020 @ 16:22:52.000",0,,True,neutral,False,0,0,4,3,0,0,0,100,False
234,1250461730624491522,PREMIERE 8pm ET theres silver lining horrible pandemicits,COMMENT, ,"Aug 4, 2020 @ 16:22:52.000",0,,True,negative,True,0,0,1,0,0,0,0,100,False
